instanceid,closed,opening,dayofweek,victim_gender,totalnumbervictims,totalsuspects
7B4D1F7D-8845-47C4-8AEE-39C99E28E20F,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,2,NA
28306056-F1EE-4C4A-952D-3615152B0F97,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,1,NA
D9CEB95B-686B-487B-B7B9-6F7AEB2AAE2A,Z--EARLY CLOSED,1 - DOOR,THURSDAY,FEMALE,1,NA
E23104D4-D70E-4B32-AB37-7DD24819DF29,D--VICTIM REFUSED TO COOPERATE,NA,TUESDAY,FEMALE,2,1
DDE88FB6-5F9F-4F35-A934-0B3B088C01ED,J--CLOSED,NA,SUNDAY,FEMALE,1,NA
437AAE27-C607-44FB-B8CE-C6126D6211F9,J--CLOSED,NA,SATURDAY,MALE,1,NA
ADA2B969-CC42-451E-BFF5-03F73E9AC61E,H--WARRANT ISSUED,NA,TUESDAY,FEMALE,1,1
FD438125-58A6-4CE5-9918-E0850E4E27AE,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,NA,1,NA
5A1AC4D1-EFE0-465B-A979-E6CB74E00005,NA,NA,SATURDAY,FEMALE,1,NA
0CB9EE91-DE85-4400-B6EE-54F930F2E7E5,G--CLEARED BY ARREST - JUVENILE,NA,SATURDAY,FEMALE,1,NA
00877E11-D636-4227-B950-739BE5BE0296,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,NA
4BA9C04B-8EA6-46F9-BB3B-F8180E984634,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
31E467E8-0AE7-4FFB-9DC7-F85B66E41F7E,K--UNFOUNDED,2 - WINDOW,SATURDAY,FEMALE,1,NA
FD281A2C-4E81-4F98-8C02-DAA62C481E28,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
CB9D4C71-FEFD-48BE-8AF3-64DB18C153E8,K--UNFOUNDED,NA,TUESDAY,FEMALE,1,1
303601EB-2CFA-4009-BF56-B4543CA33537,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,1
26CA8E3D-FB54-495C-B1A5-ACA98E78585A,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,1,1
F4D95529-4589-4B2F-9CF4-C78ABE9CF88D,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,4,2
C2740E8A-989C-4B25-82C9-7513DF89EA40,J--CLOSED,NA,MONDAY,FEMALE,1,NA
07D7B72E-3B7E-45C9-9176-D411A7E1090A,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,MALE,2,NA
7F83F67B-9FC2-4DC5-9DA6-D016D308BAC1,H--WARRANT ISSUED,NA,WEDNESDAY,FEMALE,2,1
407CAB69-6B9E-42AE-B324-27FAD745B4FC,J--CLOSED,NA,SATURDAY,MALE,2,2
23A5D9C3-C15A-4CF3-B6EE-DF3F204BFEE9,Z--EARLY CLOSED,NA,TUESDAY,MALE,2,3
1DC5B56F-36F7-4D5F-AE7E-83841E85772E,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,1,1
74865B23-A45B-4074-B817-02EFD0D28619,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,NA
80489D77-3AB8-4885-B09E-ADDFEB094949,J--CLOSED,NA,SUNDAY,FEMALE,4,1
EF4F45E0-7907-4CB9-97D9-FA9CB5174143,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,1
06B86778-4FD4-4A52-80C0-4E73C469BEE0,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,1
394839A0-A49A-4A43-92CE-2E57DE5B40F0,NA,NA,FRIDAY,NON-PERSON (BUSINESS,1,1
E3D3ED03-F2D5-4001-8689-BA23422DAE97,H--WARRANT ISSUED,NA,MONDAY,MALE,1,1
7250AE02-F415-4F26-8841-3A5E9A2509BD,Z--EARLY CLOSED,NA,SUNDAY,MALE,3,NA
561D7221-032E-4069-8054-06580AB35E4E,J--CLOSED,NA,SUNDAY,MALE,1,NA
4D0BADF4-BCC9-47FF-9A8E-FB18E3367955,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
09B7D9EB-9915-4EF2-BDF5-A548BBC4F6A3,J--CLOSED,NA,MONDAY,FEMALE,1,4
E05BA9DD-3B9C-48D6-AA6B-C3691137EF99,I--INVESTIGATION PENDING,1 - DOOR,WEDNESDAY,NA,1,3
0495AFE0-9C4E-4B9B-8682-3FE13FE28593,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,MALE,2,2
941A1A3E-802C-4594-BC01-92F1BF02A7DC,J--CLOSED,NA,SATURDAY,NA,1,NA
BC6E4E3D-A0C6-4260-BD6C-9117FA61E757,I--INVESTIGATION PENDING,NA,MONDAY,MALE,1,2
7F3E6C9B-55CA-4FB1-A0FC-95534A18C030,Z--EARLY CLOSED,NA,TUESDAY,NA,1,NA
72A0378F-CC38-48EC-9FC6-A286DFE25C57,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,MALE,2,NA
C10D01D2-4820-4A99-A400-E19492DEAFD4,J--CLOSED,NA,MONDAY,FEMALE,4,NA
0809A670-F456-4DE2-94CD-68761359D3B1,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,NA,1,NA
84E66216-2C5A-42C4-A32D-016E161A81E8,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,1,1
08ECBB04-6779-4BB8-B484-E1135BCD4B76,Z--EARLY CLOSED,NA,SATURDAY,NA,1,1
B109C676-ED96-4012-B125-493DB0F75F9D,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,1,1
193E85DB-6474-4602-8003-C3B26C2E27EC,Z--EARLY CLOSED,NA,SATURDAY,MALE,3,3
2B7B77C2-8BF9-42D8-A14B-795392B79B4F,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
710969AF-E55C-465E-82BF-ED9F47202929,J--CLOSED,NA,FRIDAY,NA,2,5
3E58D3AA-20FA-4F30-8028-1D15CFD08876,Z--EARLY CLOSED,2 - WINDOW,FRIDAY,FEMALE,1,2
A8239C20-B3CB-4C34-8933-021BB339A57C,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
459BCC5D-1739-4D8D-8A20-0335AAC96E5C,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
CFA4691F-86AD-433A-9B54-15929D556207,H--WARRANT ISSUED,NA,WEDNESDAY,FEMALE,1,1
1EBFCD19-7BC8-4846-B239-783F0EA9B738,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,2,NA
BB57A705-F702-4C9C-B0D4-AD158ED777F9,J--CLOSED,NA,MONDAY,MALE,2,2
7DC350E5-6A28-45E2-B4BB-85339F9B37C5,H--WARRANT ISSUED,NA,MONDAY,FEMALE,2,4
6C3004DF-D56E-4672-93B5-DB4D1622214A,Z--EARLY CLOSED,NA,SATURDAY,MALE,1,4
5B9FE7DF-E0CB-441E-A48E-7C16161DC7D1,J--CLOSED,NA,THURSDAY,MALE,1,NA
41C81E60-2A18-4A59-8BF2-EF7DE3492965,D--VICTIM REFUSED TO COOPERATE,NA,SUNDAY,FEMALE,2,2
1430C1BF-06A5-4C2D-9F91-9D1A6630C96D,Z--EARLY CLOSED,NA,MONDAY,FEMALE,2,NA
EC74BDA5-C218-47DE-BFF5-B3E0F59BBF24,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,1
01800853-C7BA-44D5-80A7-574B8BCC3AA9,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
996A2DFA-7F01-4DBD-8431-BA6D6FF17045,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
708B990C-8A5D-4BBF-8D22-F91A78852647,Z--EARLY CLOSED,NA,FRIDAY,FEMALE,1,NA
58BAFEA3-3169-4477-90E5-2C0B472E4E40,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
70E00629-4965-4BC6-9035-74467A0C68BC,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,2,NA
AA1AA11E-35D0-40D6-B50F-B103D40F751E,Z--EARLY CLOSED,NA,SATURDAY,MALE,1,1
7CE2ECA3-F39D-43CA-8760-C5938BE9ABEF,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,2,1
0B004DF9-F945-49C4-A6DC-9035666064F9,H--WARRANT ISSUED,NA,SUNDAY,FEMALE,1,1
4EC30BB2-2C2B-4EBB-9752-B6F8E7416490,J--CLOSED,1 - DOOR,SATURDAY,FEMALE,1,NA
85622DD7-4C7C-4D33-B136-05C2C33583B2,G--CLEARED BY ARREST - JUVENILE,NA,TUESDAY,FEMALE,1,NA
07CED7BC-8E82-46D1-A2B1-27C51A2EADC7,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,NA
7EE90B0D-7C87-40D8-A9E5-6A9DF957FF2D,D--VICTIM REFUSED TO COOPERATE,NA,TUESDAY,MALE,1,1
F070AE6B-CB85-4BF5-9AF7-F868C7FD523C,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,NA
17F146A8-936A-4F74-B0E3-3663FA4BDAA6,J--CLOSED,NA,TUESDAY,FEMALE,1,1
7EE08EBD-BB9C-42C4-8933-FDFC21B1D264,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,1,1
4E4A947D-2106-4DC9-93E7-B5E3607932EE,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
4B7E8B6E-84F0-45F7-BB55-5B6B1BE4B202,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,1
1586702F-2FF8-4395-B811-2E3BDF665DF8,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,NA
6CCC3DFA-69D6-43AC-8862-FBFC8B471A05,F--CLEARED BY ARREST - ADULT,1 - DOOR,SATURDAY,MALE,1,2
14FD1CA1-7C51-4CD1-8584-53C6B05CAFB7,H--WARRANT ISSUED,NA,TUESDAY,NA,2,1
9ABD77DE-60FC-4725-B8C9-D26187B54935,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,2,NA
1516B1BC-46C7-444C-8A2B-0D8FF173A6C8,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,MALE,2,3
2B2A2015-7E9C-4B31-BABE-896A93A17F43,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,NA
E92DA3B3-08AB-4333-93B8-FBD69108F403,J--CLOSED,NA,WEDNESDAY,MALE,1,1
2E7059A2-0B59-423D-8202-FBB76480B037,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,5,NA
7F56132A-753A-4A33-88DD-B4A302E00876,D--VICTIM REFUSED TO COOPERATE,NA,TUESDAY,FEMALE,1,4
A40BDC5F-4961-4E2B-B590-0447A9904F1A,H--WARRANT ISSUED,NA,SUNDAY,FEMALE,2,2
AE02991C-F98F-4C28-A307-C5798C73D13C,H--WARRANT ISSUED,NA,SUNDAY,FEMALE,1,1
8581F507-5E95-4EAB-A071-5B6D2E6051BE,K--UNFOUNDED,NA,THURSDAY,FEMALE,2,2
DE9CE570-603E-4E4C-8702-ADFE3ECE8AF0,K--UNFOUNDED,NA,THURSDAY,FEMALE,1,1
B0C8727E-C1EC-47AA-A7A6-0CC7956FF765,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
981EBB76-D90D-4156-B940-F1C8F8668057,I--INVESTIGATION PENDING,5 - OTHER,MONDAY,MALE,126,NA
9E4F62E9-6E63-4FE7-98F7-626C40CDD803,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,1,1
4C2E9388-210F-4591-B9B9-ECB2E0E7FC59,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,2,NA
C8FDDB5E-A74B-4FBF-B82A-A4EDB38076DA,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,1,NA
14404343-73E7-422E-BC62-D16F8CDD0D8F,J--CLOSED,NA,MONDAY,NA,1,5
82882B16-01B5-4884-A7E5-EB435F6D6E45,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
BA33CD0F-136A-4B09-B2A0-4BFC1DF7D1C0,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,6,1
B10D727C-2A01-4A21-BA11-63D52D21CACB,J--CLOSED,NA,MONDAY,MALE,1,2
0A154108-04F3-4827-B02D-D1F6BBD8506B,D--VICTIM REFUSED TO COOPERATE,NA,SUNDAY,MALE,1,1
97E9176E-3D9D-4C7C-8161-B24BF5627905,I--INVESTIGATION PENDING,NA,SUNDAY,MALE,3,5
0BF15BF8-6AD3-4517-9B43-9CD4C967E85A,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,MALE,2,3
660121A1-3E58-4898-9A3D-8B92F93D30C2,H--WARRANT ISSUED,1 - DOOR,SATURDAY,NA,2,4
26F25899-3CF9-4678-9244-62C5E20F6B1C,Z--EARLY CLOSED,NA,THURSDAY,NA,1,NA
BF6DA9CD-B74F-40D0-BE43-A1D4ECE7056A,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,1,NA
34B499B1-AB70-4C77-8980-BB8171DB8D54,B--PROSECUTION DECLINED,NA,SATURDAY,NA,1,1
04B2E137-E00C-4A29-96DD-65EA0FF48895,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
94D035B7-3463-4003-8CAA-0B06A2132DA9,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
570F8B22-AF7A-45B0-AF6D-362749B5F680,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
C464CF4E-E9BE-4BF6-9572-9CFB3045DC7D,NA,NA,TUESDAY,FEMALE,1,1
F0BD2285-6D1F-441C-BC6B-9D0D0845194D,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,NA
EA78B14D-402C-4FA7-9B90-146B68ABD891,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,NA,1,4
795654DC-4F85-424D-B6F2-D8A926284ECF,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,2,NA
7322ED22-B44B-4CF6-B9BC-6F64F5E60D6F,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,1
CBA4B12B-A58E-4637-A54D-DAC32BDF6579,G--CLEARED BY ARREST - JUVENILE,NA,WEDNESDAY,MALE,1,1
6EAEF6EE-4626-4AAD-98BA-E69AE97626A2,K--UNFOUNDED,NA,FRIDAY,FEMALE,1,2
0B8B2EE7-413D-4437-B164-F70C7521998E,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
3214F330-74BE-4420-A443-BB6655453396,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,3,1
17811247-F012-4D3B-8049-6810B8A5F2E0,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,3,1
EA02595E-4690-4A4E-B8F4-89706FB8BA0F,B--PROSECUTION DECLINED,NA,SATURDAY,MALE,2,1
781F3912-BF8A-41CF-9D1C-747D0B04F55E,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,1
72CC140D-CB64-448E-8059-E5EDDE671FBD,Z--EARLY CLOSED,NA,MONDAY,MALE,1,1
5E51B6A2-268A-454B-B248-14B7EE293DD8,J--CLOSED,NA,MONDAY,FEMALE,1,NA
3592752E-59FC-4AF9-AF0C-E0B6801AA323,Z--EARLY CLOSED,1 - DOOR,MONDAY,NA,1,NA
3527ED21-28ED-4233-BB1B-D88B290450E8,J--CLOSED,NA,TUESDAY,MALE,1,1
4D91A834-BFBD-4EDB-B3DA-4814DEF5202F,Z--EARLY CLOSED,NA,NA,NA,1,NA
27033FA2-FB72-4133-A913-2F091A9C1620,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
6ACEAC48-B37D-4C8B-95E8-2D0CB95177A2,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,NA
5D8F653F-6970-448A-A433-B376B4263BC7,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,NA,1,NA
380A8399-0AD7-475C-81C6-6A13BFB17772,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,2,NA
B2A4AA81-26BF-4452-96A5-2EBD60E90018,D--VICTIM REFUSED TO COOPERATE,NA,FRIDAY,FEMALE,1,1
C1960BBD-2D35-475A-BB4E-382A2A4A02B1,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,MALE,1,NA
8BDBA622-3C72-4D2C-9D45-E91A759DF189,J--CLOSED,NA,WEDNESDAY,FEMALE,3,6
5A8FBEB1-4109-4158-972B-C3227196AA91,J--CLOSED,NA,FRIDAY,MALE,1,1
32336B73-20AE-40C5-BCC0-A2318067CAB5,Z--EARLY CLOSED,NA,TUESDAY,MALE,1,NA
62406648-DE64-4CA8-808C-718479880CFE,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
A7D4EBB3-AECA-4FFC-A940-EC9DF22B6B56,Z--EARLY CLOSED,NA,THURSDAY,MALE,2,NA
6BF85F9D-6CE2-49AF-A7AB-CB0180CF4728,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
878BA7EF-447A-4A64-AF8B-48158820D533,J--CLOSED,NA,WEDNESDAY,FEMALE,1,1
3FC51A1E-1BD2-4980-A744-E25021F6AA8C,Z--EARLY CLOSED,NA,THURSDAY,NA,1,1
6E8CCFA1-C940-4EC3-B350-0F70C6B957D5,Z--EARLY CLOSED,NA,NA,MALE,1,NA
8CEAC008-0C41-428A-9CA4-6C77BEA157F2,D--VICTIM REFUSED TO COOPERATE,3 - GARAGE,THURSDAY,MALE,1,2
A961352A-B66A-44ED-859F-BDEB9A64A140,F--CLEARED BY ARREST - ADULT,1 - DOOR,TUESDAY,MALE,2,NA
8844B35F-0CEE-451C-A478-7D53AD32EC59,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
337D1D31-5BDF-452E-93F5-F572D98B624D,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,MALE,1,1
FC4B650E-BFB5-4567-832D-FA152149FD87,Z--EARLY CLOSED,NA,NA,MALE,1,NA
84E3CE64-EFEE-4656-B43B-9EE4DF652459,J--CLOSED,NA,FRIDAY,NA,2,1
50D7A255-2ECF-4F67-A131-0C98A4647000,I--INVESTIGATION PENDING,NA,MONDAY,FEMALE,2,1
8608D2F1-96DA-4133-B86A-63C5326EE18B,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
BEA4C460-0871-4A92-90FD-AFEE11CFE2A4,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,MALE,1,NA
C4512278-A602-40A0-9C19-F8682DA601CE,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,1
D28BBE2B-9B4F-4927-AE1E-D5ACBB76929C,J--CLOSED,NA,TUESDAY,NA,1,2
5F72094F-DAE6-4D5D-9AC0-5C245649A85B,NA,NA,MONDAY,MALE,1,1
07789648-C67C-4F49-9BB6-4FDDC927E29A,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
5D452539-08BB-4925-92CC-1B803ABE6486,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
A2D6CBB0-681E-4580-8F3D-D5994140E900,J--CLOSED,NA,TUESDAY,MALE,1,NA
11999106-51B6-406E-A624-3FF4955F8ED3,Z--EARLY CLOSED,NA,SATURDAY,MALE,1,NA
962749D2-1D38-4105-91E1-E9D74AFB3DF2,K--UNFOUNDED,1 - DOOR,MONDAY,MALE,1,2
5C46C94A-9D38-4AB8-B3A3-346D3FE30674,Z--EARLY CLOSED,NA,NA,MALE,1,NA
5293F76A-ACC9-40C8-A099-DB1D93CAE172,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,1,2
73D13806-C20D-48DE-A649-6897CFE8F2C7,K--UNFOUNDED,NA,WEDNESDAY,NA,1,1
A53FB378-2ABC-43A2-AA0F-DD150DD52476,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,NA
3A988C8C-BBA3-43E4-A46B-0467860A69C8,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,2,1
53D8DB1A-518A-4776-B0D0-BD9E84E7B44D,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,2,NA
B36C004C-D066-4579-A08E-9E4E495B1435,H--WARRANT ISSUED,NA,SUNDAY,FEMALE,1,1
A87744B6-244A-4B61-AF2A-A739D37B0E68,J--CLOSED,NA,THURSDAY,FEMALE,1,NA
251E5155-A4D9-4645-B90E-5ED2012E953B,E--JUVENILE/NO CUSTODY,NA,SUNDAY,MALE,1,1
97B62995-270A-4FF9-A66C-44978CE6C29F,Z--EARLY CLOSED,NA,TUESDAY,NA,1,1
4B422752-2360-4C96-9457-1E3F6ED58715,NA,NA,TUESDAY,NA,1,NA
796544A3-C60C-4D5B-9769-A76987078FED,G--CLEARED BY ARREST - JUVENILE,NA,MONDAY,FEMALE,2,4
98B164CC-8458-4F1B-85A4-D7CA39BE2785,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,1
E5F697B1-6007-4617-8414-FADFA113EE65,H--WARRANT ISSUED,NA,SATURDAY,NA,1,2
FCB8F0D6-0574-4A06-A70D-ADAA0031DC17,Z--EARLY CLOSED,NA,FRIDAY,NA,1,NA
64120B2C-8E7F-4AB5-A538-924A20F40B2F,Z--EARLY CLOSED,NA,TUESDAY,MALE,1,NA
049BF4C6-9222-4D60-B161-8561ACA04252,H--WARRANT ISSUED,NA,THURSDAY,MALE,1,1
C11A9010-3F5C-41BF-8CF8-F14B48A3F1E7,J--CLOSED,NA,THURSDAY,MALE,4,2
FC89C520-20E0-4585-90C6-BD2859223614,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,NA
4F185484-5381-448E-8662-603FF8987884,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,1,NA
981EBB76-D90D-4156-B940-F1C8F8668057,I--INVESTIGATION PENDING,5 - OTHER,MONDAY,FEMALE,126,NA
6ED2FC66-62B7-4FCD-AB72-88C18DF5E41F,Z--EARLY CLOSED,NA,TUESDAY,MALE,1,NA
5CFCA3A2-A61C-4183-971B-FC5DE1EB4AA3,I--INVESTIGATION PENDING,NA,WEDNESDAY,FEMALE,2,NA
414C25D1-CCE1-49B2-85C3-E6BD1AEDBC1F,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,FEMALE,1,1
A058F790-DC77-4AF0-A2E4-DA80D5B93E9A,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,3
F3F7A140-C207-4B43-934E-88985F34F7EC,G--CLEARED BY ARREST - JUVENILE,NA,WEDNESDAY,FEMALE,2,1
BE7CEEF8-B9B3-446D-8160-227189457131,K--UNFOUNDED,NA,TUESDAY,FEMALE,1,2
DFC7AE68-D443-469C-BF68-6629FC7D23D5,J--CLOSED,NA,TUESDAY,MALE,1,1
8A42B6E7-83C8-4FA8-8C08-C74239AB4424,Z--EARLY CLOSED,NA,MONDAY,MALE,1,NA
859C9D90-9136-4290-BD26-FA9CDD22AFDE,G--CLEARED BY ARREST - JUVENILE,NA,WEDNESDAY,MALE,1,2
9E5F0F2D-AE1C-44FA-9AF2-36AC4D2F6243,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,NA
07A63198-AD8F-4DB5-A7F0-D2907D92E831,I--INVESTIGATION PENDING,NA,TUESDAY,NA,1,3
EB027D6F-6562-4CA4-91EC-81CB20D1884C,J--CLOSED,NA,SUNDAY,MALE,3,2
3F1E7171-3428-438A-80F2-0754B70FBEC8,I--INVESTIGATION PENDING,NA,SATURDAY,NA,1,NA
905398A2-5F91-4DE1-8495-B3AB0AD8E245,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,3,NA
1226A40C-A1A4-4D2B-BF14-73707ABF2815,J--CLOSED,NA,SUNDAY,NA,1,1
D54C2ECC-B81F-4DBC-AF7C-CC1A79E1C5BA,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,1
5BC2ED1F-8272-4B80-B892-76253EE86B3C,D--VICTIM REFUSED TO COOPERATE,NA,SATURDAY,FEMALE,1,1
9D04BDC2-630C-4404-9237-0380D388F235,J--CLOSED,NA,MONDAY,FEMALE,1,1
3111A3B9-32B7-40F6-9790-9CE596BE3D58,H--WARRANT ISSUED,NA,FRIDAY,FEMALE,1,1
541D0161-8103-45B5-8B74-124026E9F176,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,1
68E2D55E-3283-40AA-9FA0-4F7546CBDAA7,Z--EARLY CLOSED,NA,MONDAY,MALE,1,NA
AABBA6B0-A913-47E9-AA43-27AB82BB00A9,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
F874089D-3E6B-454C-8BC5-48E75BE8F6E4,B--PROSECUTION DECLINED,NA,FRIDAY,FEMALE,1,1
2472C192-24EA-4C93-AC65-5DA6CF4CB64A,I--INVESTIGATION PENDING,NA,WEDNESDAY,FEMALE,2,3
A667E40D-7378-45C4-B224-DC3E5228374A,D--VICTIM REFUSED TO COOPERATE,NA,TUESDAY,FEMALE,1,1
9A7385C6-1CF7-47C1-8DA1-C628F042F79E,H--WARRANT ISSUED,1 - DOOR,TUESDAY,FEMALE,1,1
82AD66D0-31FB-4799-B962-A9E57C38A5C7,J--CLOSED,NA,THURSDAY,FEMALE,1,3
8A21E54F-01EB-4F6E-9AC2-3F73B7A45AF0,J--CLOSED,NA,THURSDAY,MALE,1,NA
4BF529FC-E3C5-4E46-87F9-4DB7C1DE871B,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,2,NA
6A53D8C9-5C82-4C0A-A2D4-44EDEA5933E8,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,1,NA
D9596E66-67CE-470B-A7EC-FC514FF17058,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,1
E204DF08-9AA3-4804-AB2B-04E1589B068A,J--CLOSED,NA,FRIDAY,MALE,2,5
8C264C7B-1DC6-4F76-A2F9-96398218484F,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,NA,1,NA
76B8BA08-070F-4A94-974F-954C9B6FACD7,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,1,1
CE9808BC-88BA-4F68-9CB0-9B5257A53353,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
5B42F27E-9F5A-401E-822E-F08345453290,G--CLEARED BY ARREST - JUVENILE,NA,MONDAY,FEMALE,1,2
ED1BFF16-3FF5-47EB-8A9F-7C5BE38A0F6E,H--WARRANT ISSUED,NA,NA,FEMALE,1,1
324A578F-3632-429A-810B-90B90E37B4EE,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,NA,2,NA
2D8D54ED-7016-4A55-BBE0-CC27094F1E1B,D--VICTIM REFUSED TO COOPERATE,NA,SATURDAY,FEMALE,1,1
0336038C-51C7-4377-B23F-B19AD4D444F9,H--WARRANT ISSUED,NA,THURSDAY,NA,1,1
E90E6C07-8AF3-4798-881B-7DE9306F4A75,G--CLEARED BY ARREST - JUVENILE,NA,THURSDAY,NA,1,NA
2FBAEF43-CF94-4281-BD72-B5187F3D6987,J--CLOSED,3 - GARAGE,TUESDAY,FEMALE,1,NA
1D61F69C-5AF0-4827-B6E4-65811F662779,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,NA
223C2722-9053-44D6-9C78-6BE8F298B441,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,FEMALE,1,1
51E58881-8B1C-408A-B348-3440F5F84735,J--CLOSED,NA,FRIDAY,FEMALE,1,NA
FDA9DA47-483B-4FEA-AB1D-C6368650B721,H--WARRANT ISSUED,NA,SUNDAY,NA,1,1
D6725107-B4D3-4CB3-9E77-0ECE36D1F1EB,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,1
